test_month,da_smape,model_smape,improvement,pct_improvement,safe
2026-02,27.868697431041582,17.403762906175928,10.464934524865654,37.5508562994741,True
2026-03,19.58857468033673,12.466800648263323,7.121774032073407,36.35677505021505,True
2026-04,15.431402379529608,8.85084166057569,6.580560718953919,42.64395780180876,True
2026-05,16.58416832086674,8.117138890336625,8.467029430530117,51.054893237405366,True
