test_month,da_smape,single_model_smape,period_model_smape,single_improvement,period_improvement
2026-02,27.868697431041582,27.660303251715074,27.695215063015638,0.2083941793265076,0.17348236802594386
2026-03,19.58857468033673,19.508318175871985,19.50003662098216,0.08025650446474586,0.08853805935456904
2026-04,15.431402379529608,15.323227110003302,15.329389813862424,0.1081752695263063,0.10201256566718442
2026-05,16.58416832086674,16.401475020931294,16.39404939690342,0.18269329993544758,0.19011892396332186
