business_day,hour_business,ds,deviation_up_prob,deviation_down_prob,deviation_large_abs_prob,deviation_risk_score,spike_prob,extreme_spike_prob,spike_risk_score,negative_prob,deep_negative_prob,negative_risk_score,risk_feature_version,metric_alignment_status
2026-02-15,15,2026-02-15 15:00:00,0.0193716126646941,0.000285793929572,0.0184378853778347,0.0014591373003331,0.0023801834869122,0.0002059920834232,0.0182692664907806,0.7650587394830388,9.659195985950268e-05,0.2295611460133077,v1.0.0,PASS
2026-02-15,16,2026-02-15 16:00:00,0.1616204012007197,0.0004065433074315,0.4084642470498919,0.0759975820114114,0.0027515537188285,0.0002692861032517,0.0212978344534177,0.6265327489858856,9.659195985950268e-05,0.1880071074948351,v1.0.0,PASS
2026-02-15,17,2026-02-15 17:00:00,0.4731858981489114,0.2197672859452542,0.512710579286496,0.2122170879061693,0.0161561667955965,0.0007654117879942,0.0821778715341331,0.122793439357269,9.093860136861393e-05,0.0368805727882816,v1.0.0,PASS
2026-02-15,18,2026-02-15 18:00:00,0.033211165397405,0.4049376455179789,0.15582781054301,0.084711190194288,0.0210255876767245,0.0027930015725019,0.0155303073216489,0.004061996185945,9.093860136861393e-05,0.009664569345265,v1.0.0,PASS
2026-02-15,19,2026-02-15 19:00:00,0.0300242364889193,0.2114428610714239,0.2187786187729575,0.0652735675374223,0.0283026878474626,0.0024398687773654,0.0155539875423643,0.003441790739777,9.093860136861393e-05,0.0062208858243428,v1.0.0,PASS
2026-02-15,20,2026-02-15 20:00:00,0.0362979499499854,0.1228364232142674,0.148625932729943,0.0497874502733647,0.0794976372634355,0.00578498012955,0.0297481362584604,0.0028693923258943,9.093860136861393e-05,0.0057003123530541,v1.0.0,PASS
2026-02-15,21,2026-02-15 21:00:00,0.0476407608326229,0.0932247046358614,0.1130630823377519,0.0331929760194602,0.0683295918273705,0.0047485203705966,0.0254915629633812,0.0008616921279545,9.093860136861393e-05,0.0033390308409314,v1.0.0,PASS
2026-02-15,22,2026-02-15 22:00:00,0.0411268758971424,0.107587483448104,0.0864639595316545,0.0237747856471549,0.0753097364950145,0.0061891161379783,0.0295192993312963,0.0010431282244553,9.093860136861393e-05,0.0030564047800924,v1.0.0,PASS
2026-02-15,23,2026-02-15 23:00:00,0.0548331010594738,0.1400805121545327,0.1551759289735384,0.048317042554387,0.1423942021851496,0.008890887345293,0.0685124051571792,0.0053621406318275,8.819887118715457e-05,0.0114384865931999,v1.0.0,PASS
2026-02-15,24,2026-02-16 00:00:00,0.0496103057648482,0.2267213107717448,0.2259667522996192,0.0665519302504699,0.0678900176663049,0.0099197753967046,0.0371240657681579,0.0027578396661265,9.147800360793035e-05,0.0090704559310607,v1.0.0,PASS
2026-02-16,1,2026-02-16 01:00:00,0.0668715645324339,0.4708030114900627,0.1848096136971795,0.1468789019601992,0.010107712509965,0.0038202734462064,0.006254775812536,0.1090868342627741,8.557168349397482e-05,0.060284395003087,v1.0.0,PASS
2026-02-16,2,2026-02-16 02:00:00,0.0964584533553769,0.3827361021251441,0.4832805622909353,0.1990196881375993,0.0044101584301312,0.0009042272641648,0.004873740256876,0.0649432436966943,8.557168349397482e-05,0.0539017308489427,v1.0.0,PASS
2026-02-16,3,2026-02-16 03:00:00,0.1201811696997826,0.1556320649065079,0.4045158257415953,0.0720262611339669,0.0013876725119531,0.0003106575076987,0.0033432514934951,0.1429975901661404,8.557168349397482e-05,0.0985336169029751,v1.0.0,PASS
2026-02-16,4,2026-02-16 04:00:00,0.1132683096307497,0.2601456628408511,0.4020131901658693,0.0631700901986929,0.0009541228422588,0.0003264874225529,0.0119453508457064,0.1866255697823835,8.557168349397482e-05,0.0560256600423768,v1.0.0,PASS
2026-02-16,5,2026-02-16 05:00:00,0.2058253629853768,0.1921963819073631,0.3913047647911908,0.0199211558479761,0.0009541228422588,0.00032136576854,0.0123024113345242,0.1177181512356722,9.147800360793035e-05,0.0353555214320755,v1.0.0,PASS
2026-02-16,6,2026-02-16 06:00:00,0.4920939035959669,0.1075343852911218,0.2900213990917566,0.0393215665444148,0.0010113458151686,0.00032136576854,0.0136356340917605,0.1283225617526175,9.147800360793035e-05,0.0385364571643667,v1.0.0,PASS
2026-02-16,7,2026-02-16 07:00:00,0.1751287908763814,0.1361699588301121,0.2109028476961219,0.0057871867614127,0.0036815735841962,0.0007327300280741,0.0032378162148868,0.0300969090285085,9.147800360793035e-05,0.0249009660491258,v1.0.0,PASS
2026-02-16,8,2026-02-16 08:00:00,0.0966138454155788,0.1009537737033466,0.1922119213104183,0.0183887305163232,0.0053457217991554,0.0016710695600846,0.0038253699849537,0.0159166273534678,9.147800360793035e-05,0.0217890132942821,v1.0.0,PASS
2026-02-16,9,2026-02-16 09:00:00,0.1015184837898016,0.3436121775831392,0.1633819681860371,0.0797427266888603,0.0040790129845225,0.0001894837276234,0.0363235100201583,0.4268537093997082,9.147800360793035e-05,0.1280956732194211,v1.0.0,PASS
2026-02-16,10,2026-02-16 10:00:00,0.0054465830947315,0.0001205170529233,0.0061562659641076,1.5240693535929322e-06,0.0010509605237929,0.000186510868819,0.0171147757329316,0.8777674514072585,9.147800360793035e-05,0.2633697577246063,v1.0.0,PASS
2026-02-16,11,2026-02-16 11:00:00,0.0016722834741068,0.0001404251985293,0.0006348448053996,9.173971188304996e-05,0.001018999420966,0.0001865772425027,0.0115368308303884,0.871456880050478,9.147800360793035e-05,0.2614776460868277,v1.0.0,PASS
