epoch,train_loss,train_smape,train_delta_mae,train_residual_mae,train_smoothness,val_smape_floor50,val_delta_mae,val_rt_mae,lr,epoch_time_s
1,43.982253074645996,19.985494295756023,65.59098720550537,65.59717432657878,0.02064623823389411,31.184722900390625,100.0020523071289,100.01836395263672,0.0009938503261272714,1.3
2,44.34424432118734,20.1394788424174,66.12111473083496,66.1237694422404,0.013610228818530837,31.19466781616211,100.07256317138672,100.08319854736328,0.0009755527298894295,1.2
3,44.29156939188639,20.071528752644856,66.0567175547282,66.05453554789226,0.025397436538090307,31.191776275634766,100.06149291992188,100.0760498046875,0.0009455577588320899,1.1
4,44.08640956878662,20.081799507141113,65.70729605356853,65.70758946736653,0.04306514530132214,31.19162368774414,100.06585693359375,100.07856750488281,0.0009046039886902865,1.2
5,44.35143216451009,20.142521540323894,66.211012840271,66.20373662312825,0.05434207431972027,31.199735641479492,100.08818817138672,100.11126708984375,0.0008536998372026806,1.5
6,44.11967913309733,20.10027551651001,65.81930414835612,65.80227661132812,0.07733368625243504,31.242368698120117,100.21153259277344,100.33348083496094,0.0007940987335200905,1.2
